sembrada,cosechada,siniestrada,volumenproduccion,latitud,longitud,altitud,cicloproductivo_Otoño-Invierno,cicloproductivo_Perennes,cicloproductivo_Primavera-Verano,modalidad_Riego,modalidad_Temporal,cultivo_Avena forrajera en verde,cultivo_Frijol,cultivo_Maíz grano,cultivo_Pastos y praderas,cultivo_Tomate rojo (jitomate),K=8 Cluster Labels,rendimiento,cultivo,estado
333.58,333.58,0.0,500.37,23.940276,-106.425497,148.0,1,0,0,1,0,0,1,0,0,0,5,1.5,Frijol,Sinaloa
35.0,35.0,0.0,1120.0,19.623525,-96.733619,1111.0,0,0,1,1,0,0,0,0,0,1,4,32.0,Tomate rojo (jitomate),Veracruz
545.0,545.0,0.0,2166.0,26.954108,-106.346923,1564.0,0,0,1,1,0,0,0,1,0,0,5,3.97,Maíz grano,Chihuahua
295.0,295.0,0.0,2376.85,19.603611,-104.434722,366.0,0,0,1,1,0,0,0,1,0,0,5,8.06,Maíz grano,Jalisco
18.0,18.0,0.0,1331.6,20.284444,-103.425278,1537.0,0,0,1,1,0,0,0,0,0,1,4,73.98,Tomate rojo (jitomate),Jalisco
580.0,580.0,0.0,13920.0,21.002568,-89.394966,10.0,0,1,0,1,0,0,0,0,1,0,3,24.0,Pastos y praderas,Yucatán
316.33,316.33,0.0,2413.6,19.719167,-104.605,446.0,1,0,0,1,0,0,0,1,0,0,5,7.63,Maíz grano,Jalisco
32.0,32.0,0.0,974.5,21.932378,-99.992923,991.0,0,0,1,1,0,0,0,0,0,1,4,30.45,Tomate rojo (jitomate),San Luis Potosí
1200.0,1200.0,0.0,1992.0,20.52182,-97.938491,634.0,1,0,0,0,1,0,0,1,0,0,1,1.66,Maíz grano,Puebla
2476.0,2476.0,0.0,2250.0,17.032029,-97.570989,2461.0,0,0,1,0,1,0,0,1,0,0,6,0.91,Maíz grano,Oaxaca
520.0,520.0,0.0,23582.0,21.168611,-102.461111,1779.0,0,1,0,1,0,0,0,0,1,0,3,45.35,Pastos y praderas,Jalisco
596.0,596.0,0.0,20151.95,20.502494,-100.14473,1913.0,1,0,0,1,0,1,0,0,0,0,0,33.81,Avena forrajera en verde,Querétaro
785.0,785.0,0.0,2904.5,19.231639,-98.295728,2196.0,0,0,1,1,0,0,0,1,0,0,5,3.7,Maíz grano,Tlaxcala
1052.0,1052.0,0.0,757.44,16.333133,-90.765283,130.0,0,0,1,0,1,0,1,0,0,0,2,0.72,Frijol,Chiapas
455.0,455.0,0.0,546.52,21.950253,-105.145057,25.0,1,0,0,1,0,0,1,0,0,0,5,1.2,Frijol,Nayarit
586.0,586.0,0.0,2209.22,16.723881,-99.123787,49.0,1,0,0,1,0,0,0,1,0,0,5,3.77,Maíz grano,Guerrero
1021.0,1021.0,0.0,2093.05,14.837314,-92.190945,103.0,0,0,1,0,1,0,0,1,0,0,6,2.05,Maíz grano,Chiapas
619.5,619.5,0.0,14372.4,19.51344,-98.881484,2250.0,1,0,0,1,0,1,0,0,0,0,0,23.2,Avena forrajera en verde,México
750.0,750.0,0.0,2407.5,19.313104,-98.884247,2242.0,0,0,1,0,1,0,0,1,0,0,6,3.21,Maíz grano,México
6.0,6.0,0.0,1092.0,20.03547,-98.309738,2242.0,0,0,1,1,0,0,0,0,0,1,4,182.0,Tomate rojo (jitomate),Hidalgo
222.0,222.0,0.0,495.06,26.421599,-108.619966,81.0,1,0,0,1,0,0,1,0,0,0,5,2.23,Frijol,Sinaloa
1500.0,1500.0,0.0,27000.0,15.747139,-96.545365,33.0,0,1,0,0,1,0,0,0,1,0,3,18.0,Pastos y praderas,Oaxaca
565.0,565.0,0.0,2542.5,19.207606,-100.573064,586.0,1,0,0,1,0,0,0,1,0,0,5,4.5,Maíz grano,Michoacán
421.0,421.0,0.0,2610.2,19.567961,-100.463778,1721.0,0,0,1,1,0,0,0,1,0,0,5,6.2,Maíz grano,Michoacán
22.0,22.0,0.0,1205.0,20.672801,-101.348117,1715.0,1,0,0,1,0,0,0,0,0,1,4,54.77,Tomate rojo (jitomate),Guanajuato
690.0,690.0,0.0,607.2,19.072898,-97.046421,1530.0,0,0,1,0,1,0,1,0,0,0,2,0.88,Frijol,Veracruz
32.0,32.0,0.0,1352.6,20.293333,-103.189722,1539.0,0,0,1,1,0,0,0,0,0,1,4,42.27,Tomate rojo (jitomate),Jalisco
362.0,362.0,0.0,14710.75,20.223809,-99.814745,2314.0,0,1,0,1,0,0,0,0,1,0,3,40.64,Pastos y praderas,México
6.6,6.6,0.0,897.6,19.915911,-100.004081,2390.0,0,0,1,1,0,0,0,0,0,1,4,136.0,Tomate rojo (jitomate),México
235.0,235.0,0.0,2303.0,20.4475,-102.135,1789.0,0,0,1,1,0,0,0,1,0,0,5,9.8,Maíz grano,Jalisco
45.0,45.0,0.0,1264.95,20.162616,-102.194566,1570.0,0,0,1,1,0,0,0,0,0,1,4,28.11,Tomate rojo (jitomate),Michoacán
524.0,524.0,0.0,655.0,18.71867,-99.775622,2051.0,0,0,1,0,1,0,1,0,0,0,2,1.25,Frijol,México
491.0,491.0,0.0,2513.92,14.911071,-92.26432,176.0,1,0,0,1,0,0,0,1,0,0,5,5.12,Maíz grano,Chiapas
18.0,18.0,0.0,1476.0,20.116894,-102.565513,1528.0,1,0,0,1,0,0,0,0,0,1,4,82.0,Tomate rojo (jitomate),Michoacán
354.0,354.0,0.0,10130.77,25.437381,-102.184169,1535.0,1,0,0,1,0,1,0,0,0,0,0,28.62,Avena forrajera en verde,Coahuila
1035.0,1035.0,0.0,2587.5,19.619833,-100.285511,2579.0,0,0,1,0,1,0,0,1,0,0,6,2.5,Maíz grano,Michoacán
19.88,19.88,0.0,1276.04,19.200979,-103.810541,329.0,0,0,1,1,0,0,0,0,0,1,4,64.19,Tomate rojo (jitomate),Colima
1750.0,1750.0,0.0,16856.0,21.014073,-88.947005,13.0,0,1,0,0,1,0,0,0,1,0,3,9.63,Pastos y praderas,Yucatán
280.0,280.0,0.0,2660.0,30.112949,-107.616744,1432.0,0,0,1,1,0,0,0,1,0,0,5,9.5,Maíz grano,Chihuahua
510.0,510.0,0.0,1887.0,19.41699,-101.910499,1345.0,0,0,1,0,1,0,0,1,0,0,6,3.7,Maíz grano,Michoacán
2845.0,2845.0,0.0,2162.2,21.986537,-99.018721,83.0,0,0,1,0,1,0,0,1,0,0,6,0.76,Maíz grano,San Luis Potosí
3.0,3.0,0.0,525.0,19.25242,-99.604492,2622.0,0,0,1,1,0,0,0,0,0,1,4,175.0,Tomate rojo (jitomate),México
305.0,305.0,0.0,2330.54,19.51344,-98.881484,2250.0,0,0,1,1,0,0,0,1,0,0,5,7.64,Maíz grano,México
1015.0,1015.0,0.0,584.64,18.460096,-97.832348,1900.0,0,0,1,0,1,0,1,0,0,0,2,0.58,Frijol,Puebla
1930.0,1930.0,0.0,915.62,21.1592,-100.917236,1932.0,0,0,1,0,1,0,1,0,0,0,2,0.47,Frijol,Guanajuato
880.0,880.0,0.0,2508.0,18.081165,-96.118482,21.0,1,0,0,0,1,0,0,1,0,0,1,2.85,Maíz grano,Oaxaca
2.0,2.0,0.0,991.0,19.625715,-99.315898,2387.0,0,0,1,1,0,0,0,0,0,1,4,495.5,Tomate rojo (jitomate),México
1099.0,1099.0,0.0,703.36,17.157567999999998,-92.897322,1714.0,1,0,0,0,1,0,1,0,0,0,1,0.64,Frijol,Chiapas
724.0,724.0,0.0,2613.64,14.777838,-92.175983,60.0,1,0,0,0,1,0,0,1,0,0,1,3.61,Maíz grano,Chiapas
722.0,722.0,0.0,685.9,18.718763,-97.302837,1659.0,0,0,1,0,1,0,1,0,0,0,2,0.95,Frijol,Veracruz
420.0,420.0,0.0,2310.0,19.190323,-96.153028,8.0,0,0,1,0,1,0,0,1,0,0,6,5.5,Maíz grano,Veracruz
549.0,549.0,0.0,1976.4,20.03547,-98.309738,2242.0,0,0,1,1,0,0,0,1,0,0,5,3.6,Maíz grano,Hidalgo
288.0,288.0,0.0,604.8,28.636794,-106.076307,1424.0,0,0,1,1,0,0,1,0,0,0,2,2.1,Frijol,Chihuahua
2200.0,2200.0,0.0,27500.0,23.994668,-103.019825,1911.0,0,0,1,0,1,1,0,0,0,0,0,12.5,Avena forrajera en verde,Zacatecas
770.0,754.0,16.0,2262.0,18.109871,-95.879976,25.0,0,0,1,0,1,0,0,1,0,0,6,3.0,Maíz grano,Oaxaca
522.0,522.0,0.0,11155.66,16.808583,-98.733613,280.0,0,1,0,1,0,0,0,0,1,0,3,21.37,Pastos y praderas,Guerrero
67.5,67.5,0.0,1113.75,19.623525,-96.733619,1111.0,1,0,0,0,1,0,0,0,0,1,4,16.5,Tomate rojo (jitomate),Veracruz
574.0,574.0,0.0,533.09,21.950253,-105.145057,25.0,1,0,0,0,1,0,1,0,0,0,1,0.93,Frijol,Nayarit
1579.0,1579.0,0.0,1736.9,20.460306,-98.078424,424.0,1,0,0,0,1,0,0,1,0,0,1,1.1,Maíz grano,Hidalgo
1015.0,1015.0,0.0,20807.5,20.6525,-103.702778,1334.0,0,1,0,0,1,0,0,0,1,0,3,20.5,Pastos y praderas,Jalisco
1575.0,1575.0,0.0,2283.75,17.998595,-94.635694,48.0,0,0,1,0,1,0,0,1,0,0,6,1.45,Maíz grano,Veracruz
1950.0,1950.0,0.0,30225.0,21.035055,-104.368911,1040.0,0,1,0,0,1,0,0,0,1,0,3,15.5,Pastos y praderas,Nayarit
325.0,325.0,0.0,2762.5,20.665295,-99.898406,1974.0,0,0,1,1,0,0,0,1,0,0,5,8.5,Maíz grano,Querétaro
2110.0,2110.0,0.0,717.4,16.339617,-92.565135,784.0,0,0,1,0,1,0,1,0,0,0,2,0.34,Frijol,Chiapas
1400.0,1400.0,0.0,2170.0,22.053613,-98.181305,19.0,0,0,1,0,1,0,0,1,0,0,6,1.55,Maíz grano,Veracruz
1021.5,1021.5,0.0,10215.0,20.647578,-89.680886,12.0,0,1,0,0,1,0,0,0,1,0,3,10.0,Pastos y praderas,Yucatán
1210.0,1210.0,0.0,2057.0,20.52182,-97.938491,634.0,0,0,1,0,1,0,0,1,0,0,6,1.7,Maíz grano,Puebla
1322.0,1322.0,0.0,766.76,16.541514000000006,-92.472597,1781.0,1,0,0,0,1,0,1,0,0,0,1,0.58,Frijol,Chiapas
1515.0,1515.0,0.0,2466.19,18.972155,-96.724511,484.0,0,0,1,0,1,0,0,1,0,0,6,1.63,Maíz grano,Veracruz
815.0,815.0,0.0,2608.0,17.962881,-94.881051,64.0,0,0,1,0,1,0,0,1,0,0,6,3.2,Maíz grano,Veracruz
1273.0,1273.0,0.0,1782.2,20.980303,-98.507748,903.0,0,0,1,0,1,0,0,1,0,0,6,1.4,Maíz grano,Hidalgo
1500.0,1500.0,0.0,29400.0,20.6225,-103.064167,1530.0,0,1,0,0,1,0,0,0,1,0,3,19.6,Pastos y praderas,Jalisco
45.0,45.0,0.0,765.0,22.212339,-98.377803,61.0,1,0,0,1,0,0,0,0,0,1,4,17.0,Tomate rojo (jitomate),San Luis Potosí
604.5,604.5,0.0,1898.13,18.613025,-95.656274,-3.0,0,0,1,0,1,0,0,1,0,0,6,3.14,Maíz grano,Veracruz
2145.0,2145.0,0.0,1826.0,20.235721,-89.109001,20.0,0,0,1,0,1,0,0,1,0,0,6,0.85,Maíz grano,Yucatán
800.0,800.0,0.0,22000.0,21.479336,-101.215945,2090.0,1,0,0,1,0,0,0,0,1,0,5,27.5,Pastos y praderas,Guanajuato
245.0,245.0,0.0,2572.5,20.130627,-99.23468,2043.0,0,0,1,1,0,0,0,1,0,0,5,10.5,Maíz grano,Hidalgo
426.0,426.0,0.0,1729.56,19.202914,-98.468259,2360.0,0,0,1,1,0,0,0,1,0,0,5,4.06,Maíz grano,Puebla
1816.0,1816.0,0.0,2161.04,16.528501000000002,-92.435491,1810.0,0,0,1,0,1,0,0,1,0,0,6,1.19,Maíz grano,Chiapas
1503.0,1503.0,0.0,676.35,17.105491,-92.271528,869.0,1,0,0,0,1,0,1,0,0,0,1,0.45,Frijol,Chiapas
665.0,665.0,0.0,21170.0,19.200979,-103.810541,329.0,0,1,0,1,0,0,0,0,1,0,3,31.83,Pastos y praderas,Colima
1455.0,1455.0,0.0,2195.0,18.266048,-93.225017,7.0,1,0,0,0,1,0,0,1,0,0,1,1.51,Maíz grano,Tabasco
750.0,750.0,0.0,22561.5,20.473611,-103.443056,1585.0,0,1,0,0,1,0,0,0,1,0,3,30.08,Pastos y praderas,Jalisco
755.0,755.0,0.0,2189.5,19.051157,-96.984325,1341.0,0,0,1,0,1,0,0,1,0,0,6,2.9,Maíz grano,Veracruz
640.0,640.0,0.0,23251.2,32.641176,-115.475579,1.0,1,0,0,1,0,0,0,0,1,0,5,36.33,Pastos y praderas,Baja California
520.0,520.0,0.0,2444.0,19.968214,-101.139584,1837.0,0,0,1,1,0,0,0,1,0,0,5,4.7,Maíz grano,Michoacán
1353.0,1353.0,0.0,608.85,18.682768,-97.65354,1948.0,0,0,1,0,1,0,1,0,0,0,2,0.45,Frijol,Puebla
1804.2,1804.2,0.0,2335.83,16.7832,-96.031551,1861.0,0,0,1,0,1,0,0,1,0,0,6,1.29,Maíz grano,Oaxaca
1295.0,1295.0,0.0,1912.85,17.470875,-98.606449,1539.0,0,0,1,0,1,0,0,1,0,0,6,1.48,Maíz grano,Guerrero
942.0,942.0,0.0,2270.4,18.912886,-97.130024,1514.0,0,0,1,0,1,0,0,1,0,0,6,2.41,Maíz grano,Veracruz
758.0,758.0,0.0,1942.53,17.538207,-101.274552,28.0,1,0,0,1,0,0,0,1,0,0,5,2.56,Maíz grano,Guerrero
1040.0,1040.0,0.0,8596.8,22.996772,-98.945677,92.0,0,1,0,0,1,0,0,0,1,0,3,8.27,Pastos y praderas,Tamaulipas
74.0,74.0,0.0,1539.2,19.567961,-100.463778,1721.0,1,0,0,1,0,0,0,0,0,1,4,20.8,Tomate rojo (jitomate),Michoacán
1500.0,1500.0,0.0,2170.0,17.98943,-93.376856,19.0,1,0,0,0,1,0,0,1,0,0,1,1.45,Maíz grano,Tabasco
6.17,6.17,0.0,1437.61,16.685666,-96.843114,1443.0,1,0,0,1,0,0,0,0,0,1,4,233.0,Tomate rojo (jitomate),Oaxaca
1145.0,1145.0,0.0,2444.5,19.356219,-90.723891,10.0,1,0,0,0,1,0,0,1,0,0,1,2.13,Maíz grano,Campeche
1502.0,1502.0,0.0,2087.78,17.278463000000002,-92.315988,1492.0,1,0,0,0,1,0,0,1,0,0,1,1.39,Maíz grano,Chiapas
450.0,450.0,0.0,2700.0,18.901033,-97.969136,2181.0,0,0,1,1,0,0,0,1,0,0,5,6.0,Maíz grano,Puebla
1571.5,1560.5,11.0,2028.65,20.215571,-98.731229,2354.0,0,0,1,0,1,0,0,1,0,0,6,1.3,Maíz grano,Hidalgo
620.0,620.0,0.0,2310.12,19.202741,-98.869902,2260.0,0,0,1,0,1,0,0,1,0,0,6,3.73,Maíz grano,México
941.0,941.0,0.0,2013.74,15.146063,-92.421621,71.0,0,0,1,0,1,0,0,1,0,0,6,2.14,Maíz grano,Chiapas
23.0,23.0,0.0,1449.0,20.115974,-102.652361,1532.0,1,0,0,1,0,0,0,0,0,1,4,63.0,Tomate rojo (jitomate),Michoacán
1105.0,1105.0,0.0,2320.5,20.275062,-97.714875,181.0,1,0,0,0,1,0,0,1,0,0,1,2.1,Maíz grano,Veracruz
370.0,370.0,0.0,1850.0,23.47735,-103.884046,2260.0,0,0,1,1,0,0,0,1,0,0,5,5.0,Maíz grano,Zacatecas
34.21,34.21,0.0,1005.32,17.653197,-99.525937,1041.0,1,0,0,1,0,0,0,0,0,1,4,29.39,Tomate rojo (jitomate),Guerrero
779.0,779.0,0.0,1947.5,19.703333,-98.403333,2537.0,0,0,1,0,1,0,0,1,0,0,6,2.5,Maíz grano,Hidalgo
265.0,265.0,0.0,2199.5,32.641176,-115.475579,1.0,1,0,0,1,0,0,0,1,0,0,5,8.3,Maíz grano,Baja California
260.0,260.0,0.0,630.1,22.432478,-102.249249,1983.0,0,0,1,1,0,0,1,0,0,0,2,2.42,Frijol,Zacatecas
1435.0,1435.0,0.0,2009.0,16.029032,-95.668856,87.0,0,0,1,0,1,0,0,1,0,0,6,1.4,Maíz grano,Oaxaca
1547.0,1547.0,0.0,29114.54,21.507413,-104.893799,926.0,0,1,0,0,1,0,0,0,1,0,3,18.82,Pastos y praderas,Nayarit
998.0,998.0,0.0,2744.5,19.169853,-98.204586,2246.0,0,0,1,0,1,0,0,1,0,0,6,2.75,Maíz grano,Tlaxcala
535.0,535.0,0.0,989.75,22.830931,-101.910477,2203.0,0,0,1,1,0,0,1,0,0,0,2,1.85,Frijol,San Luis Potosí
5.5,5.5,0.0,1352.75,16.514758,-96.978014,1404.0,1,0,0,1,0,0,0,0,0,1,4,245.95,Tomate rojo (jitomate),Oaxaca
2932.0,2932.0,0.0,2878.38,22.150216,-102.415634,2052.0,0,0,1,0,1,0,0,1,0,0,6,0.98,Maíz grano,Aguascalientes
315.0,305.0,10.0,2516.25,20.059155,-99.221129,2085.0,0,0,1,1,0,0,0,1,0,0,5,8.25,Maíz grano,Hidalgo
400.0,400.0,0.0,2320.0,24.778255,-104.459226,1691.0,0,0,1,1,0,0,0,1,0,0,5,5.8,Maíz grano,Durango
1100.0,1100.0,0.0,1881.0,20.733694,-97.852138,324.0,1,0,0,0,1,0,0,1,0,0,1,1.71,Maíz grano,Puebla
1740.0,1740.0,0.0,2175.0,20.716672,-97.537945,118.0,1,0,0,0,1,0,0,1,0,0,1,1.25,Maíz grano,Veracruz
23.0,23.0,0.0,1265.0,24.142222,-110.310833,27.0,0,0,1,1,0,0,0,0,0,1,4,55.0,Tomate rojo (jitomate),Baja California Sur
1089.0,1089.0,0.0,8548.65,22.84504,-99.336024,347.0,0,1,0,0,1,0,0,0,1,0,3,7.85,Pastos y praderas,Tamaulipas
450.0,450.0,0.0,17248.5,21.479336,-101.215945,2090.0,0,1,0,1,0,0,0,0,1,0,3,38.33,Pastos y praderas,Guanajuato
331.0,331.0,0.0,466.71,27.411429,-110.241428,10.0,1,0,0,1,0,0,1,0,0,0,5,1.41,Frijol,Sonora
83.0,83.0,0.0,2033.5,23.31896,-99.02363,268.0,0,0,1,1,0,0,0,0,0,1,4,24.5,Tomate rojo (jitomate),Tamaulipas
1026.0,1026.0,0.0,2154.6,19.673869,-96.795987,1184.0,0,0,1,0,1,0,0,1,0,0,6,2.1,Maíz grano,Veracruz
430.28,430.28,0.0,2030.92,18.331019,-100.698566,241.0,1,0,0,1,0,0,0,1,0,0,5,4.72,Maíz grano,Guerrero
1045.0,898.0,147.0,2074.38,17.744582,-91.765081,16.0,0,0,1,0,1,0,0,1,0,0,6,2.31,Maíz grano,Tabasco
450.0,450.0,0.0,562.5,18.705494,-97.775077,1902.0,0,0,1,1,0,0,1,0,0,0,2,1.25,Frijol,Puebla
1400.0,1400.0,0.0,1960.0,20.1628,-97.69292,640.0,0,0,1,0,1,0,0,1,0,0,6,1.4,Maíz grano,Puebla
700.0,700.0,0.0,2275.0,22.827329,-98.425969,87.0,1,0,0,1,0,0,0,1,0,0,5,3.25,Maíz grano,Tamaulipas
860.0,860.0,0.0,2167.2,19.584514,-98.426358,2534.0,0,0,1,0,1,0,0,1,0,0,6,2.52,Maíz grano,Tlaxcala
500.0,500.0,0.0,2150.0,23.973261,-99.772392,1373.0,0,0,1,1,0,0,0,1,0,0,5,4.3,Maíz grano,Nuevo León
1050.0,1050.0,0.0,26250.0,19.945556,-103.754167,2098.0,0,1,0,0,1,0,0,0,1,0,3,25.0,Pastos y praderas,Jalisco
1110.0,1110.0,0.0,2320.0,22.990874,-105.853757,30.0,1,0,0,0,1,0,0,1,0,0,1,2.09,Maíz grano,Sinaloa
311.0,311.0,0.0,2316.4,22.122545,-105.20413,23.0,1,0,0,1,0,0,0,1,0,0,5,7.45,Maíz grano,Nayarit
1323.0,1323.0,0.0,1772.82,16.352357,-94.483828,9.0,0,0,1,0,1,0,0,1,0,0,6,1.34,Maíz grano,Oaxaca
1500.0,1500.0,0.0,1785.0,20.776855,-98.679724,1680.0,0,0,1,0,1,0,0,1,0,0,6,1.19,Maíz grano,Hidalgo
2500.0,2200.0,300.0,2200.0,24.100586,-99.818067,1080.0,0,0,1,0,1,0,0,1,0,0,6,1.0,Maíz grano,Nuevo León
851.0,851.0,0.0,2493.43,15.693918,-92.61926,1218.0,0,0,1,0,1,0,0,1,0,0,6,2.93,Maíz grano,Chiapas
1050.0,1050.0,0.0,1890.0,19.110695,-98.329033,2180.0,0,0,1,0,1,0,0,1,0,0,6,1.8,Maíz grano,Puebla
1428.0,1428.0,0.0,781.74,20.285316,-99.413231,2120.0,0,0,1,0,1,0,1,0,0,0,2,0.55,Frijol,Hidalgo
548.0,548.0,0.0,2383.8,21.363253,-102.847165,1879.0,0,0,1,1,0,0,0,1,0,0,5,4.35,Maíz grano,Zacatecas
708.0,708.0,0.0,1982.4,17.962881,-94.881051,64.0,1,0,0,0,1,0,0,1,0,0,1,2.8,Maíz grano,Veracruz
689.0,689.0,0.0,2342.6,19.264776,-103.736759,521.0,0,0,1,0,1,0,0,1,0,0,6,3.4,Maíz grano,Colima
940.0,940.0,0.0,8460.0,19.406085,-101.639798,2229.0,0,0,1,0,1,1,0,0,0,0,0,9.0,Avena forrajera en verde,Michoacán
1703.0,1703.0,0.0,2060.63,20.749733,-97.632749,70.0,1,0,0,0,1,0,0,1,0,0,1,1.21,Maíz grano,Veracruz
658.0,658.0,0.0,2007.0,27.457132,-105.810994,1336.0,0,0,1,1,0,0,0,1,0,0,5,3.05,Maíz grano,Chihuahua
1525.0,945.0,580.0,1999.62,20.097159,-97.410524,303.0,0,0,1,0,1,0,0,1,0,0,6,2.12,Maíz grano,Puebla
234.0,234.0,0.0,533.2,22.448681,-102.349989,2034.0,0,0,1,1,0,0,1,0,0,0,2,2.28,Frijol,Zacatecas
21.0,21.0,0.0,630.0,28.032674,-105.288032,1183.0,0,0,1,1,0,0,0,0,0,1,4,30.0,Tomate rojo (jitomate),Chihuahua
597.0,597.0,0.0,2089.5,18.921783,-99.234897,1522.0,0,0,1,0,1,0,0,1,0,0,6,3.5,Maíz grano,Morelos
380.0,380.0,0.0,1976.0,19.375803,-97.619351,2340.0,0,0,1,1,0,0,0,1,0,0,5,5.2,Maíz grano,Puebla
683.0,683.0,0.0,1871.42,17.13637,-100.468668,5.0,0,0,1,0,1,0,0,1,0,0,6,2.74,Maíz grano,Guerrero
300.0,300.0,0.0,26032.4,20.03547,-98.309738,2242.0,0,1,0,1,0,0,0,0,1,0,3,86.77,Pastos y praderas,Hidalgo
20.0,20.0,0.0,1860.0,27.411429,-110.241428,10.0,0,0,1,1,0,0,0,0,0,1,4,93.0,Tomate rojo (jitomate),Sonora
1653.0,1566.5,86.5,2349.75,20.039193,-98.357006,2180.0,0,0,1,0,1,0,0,1,0,0,6,1.5,Maíz grano,Hidalgo
3.0,3.0,0.0,690.0,22.832765,-102.555492,2559.0,0,0,1,1,0,0,0,0,0,1,4,230.0,Tomate rojo (jitomate),Zacatecas
5.1,5.1,0.0,1146.99,18.88342,-98.868144,1562.0,0,0,1,1,0,0,0,0,0,1,4,224.9,Tomate rojo (jitomate),Morelos
1260.0,1260.0,0.0,567.0,28.843228000000003,-107.754648,1901.0,0,0,1,0,1,0,1,0,0,0,2,0.45,Frijol,Chihuahua
499.5,499.5,0.0,13161.83,27.060257,-101.550029,497.0,1,0,0,1,0,1,0,0,0,0,0,26.35,Avena forrajera en verde,Coahuila
2100.0,2100.0,0.0,2058.0,16.950718,-96.750588,1506.0,0,0,1,0,1,0,0,1,0,0,6,0.98,Maíz grano,Oaxaca
1050.0,1050.0,0.0,17640.0,22.302785,-103.561643,1756.0,0,0,1,0,1,1,0,0,0,0,0,16.8,Avena forrajera en verde,Zacatecas
802.0,802.0,0.0,23457.28,20.965772,-88.60441999999998,29.0,0,1,0,1,0,0,0,0,1,0,3,29.25,Pastos y praderas,Yucatán
1048.5,1048.5,0.0,1782.45,19.023089,-100.007278,2140.0,0,0,1,0,1,0,0,1,0,0,6,1.7,Maíz grano,México
570.0,570.0,0.0,1938.0,22.571967,-102.252934,2045.0,0,0,1,1,0,0,0,1,0,0,5,3.4,Maíz grano,Zacatecas
2859.0,2859.0,0.0,1662.91,20.568583,-88.512346,27.0,0,0,1,0,1,0,0,1,0,0,6,0.58,Maíz grano,Yucatán
470.0,470.0,0.0,601.6,18.682768,-97.65354,1948.0,0,0,1,1,0,0,1,0,0,0,2,1.28,Frijol,Puebla
2000.0,2000.0,0.0,2395.0,17.345856,-98.031174,1678.0,0,0,1,0,1,0,0,1,0,0,6,1.2,Maíz grano,Oaxaca
249.0,249.0,0.0,2251.6,22.649403,-102.989924,1999.0,0,0,1,1,0,0,0,1,0,0,5,9.04,Maíz grano,Zacatecas
2174.0,2174.0,0.0,2260.96,16.55823,-96.81998,1376.0,0,0,1,0,1,0,0,1,0,0,6,1.04,Maíz grano,Oaxaca
611.0,611.0,0.0,19894.0,19.264776,-103.736759,521.0,0,1,0,1,0,0,0,0,1,0,3,32.56,Pastos y praderas,Colima
271.0,271.0,0.0,387.0,25.456999999999997,-108.0807,49.0,1,0,0,1,0,0,1,0,0,0,5,1.43,Frijol,Sinaloa
1050.0,1050.0,0.0,21588.0,23.975092,-104.044136,1907.0,0,0,1,0,1,1,0,0,0,0,0,20.56,Avena forrajera en verde,Durango
690.0,690.0,0.0,1952.7,18.017778,-94.683056,40.0,1,0,0,0,1,0,0,1,0,0,1,2.83,Maíz grano,Veracruz
1358.0,1358.0,0.0,2104.9,18.799891,-96.57106,190.0,0,0,1,0,1,0,0,1,0,0,6,1.55,Maíz grano,Veracruz
610.0,600.0,0.0,9600.0,25.034434,-111.673218,49.0,0,1,0,1,0,0,0,0,1,0,3,16.0,Pastos y praderas,Baja California Sur
1566.0,1566.0,0.0,20780.82,24.475444,-103.357222,1810.0,0,0,1,0,1,1,0,0,0,0,0,13.27,Avena forrajera en verde,Durango
458.0,458.0,0.0,2033.52,19.028805,-102.086734,418.0,0,0,1,1,0,0,0,1,0,0,5,4.44,Maíz grano,Michoacán
241.0,241.0,0.0,541.8,19.983579,-102.285958,1562.0,1,0,0,1,0,0,1,0,0,0,5,2.25,Frijol,Michoacán
240.0,240.0,0.0,535.8,19.883611,-103.597222,1360.0,1,0,0,1,0,0,1,0,0,0,5,2.23,Frijol,Jalisco
970.0,970.0,0.0,17799.5,22.362222,-103.211667,1847.0,0,1,0,0,1,0,0,0,1,0,3,18.35,Pastos y praderas,Jalisco
1050.0,1050.0,0.0,1997.5,17.987838,-92.919416,11.0,1,0,0,0,1,0,0,1,0,0,1,1.9,Maíz grano,Tabasco
975.0,975.0,0.0,2087.65,18.810401,-97.278304,1727.0,0,0,1,0,1,0,0,1,0,0,6,2.14,Maíz grano,Veracruz
2.0,2.0,0.0,860.0,19.797123000000006,-99.100634,2261.0,0,0,1,1,0,0,0,0,0,1,4,430.0,Tomate rojo (jitomate),México
5.0,5.0,0.0,855.0,18.641633,-98.690518,1184.0,0,0,1,1,0,0,0,0,0,1,4,171.0,Tomate rojo (jitomate),Puebla
510.0,510.0,0.0,1889.04,16.339009,-98.050348,205.0,1,0,0,1,0,0,0,1,0,0,5,3.7,Maíz grano,Oaxaca
421.0,421.0,0.0,2231.3,18.519365,-98.578353,1128.0,0,0,1,1,0,0,0,1,0,0,5,5.3,Maíz grano,Puebla
4050.0,1500.0,2550.0,630.0,22.931344,-101.094629,1788.0,0,0,1,0,1,0,1,0,0,0,2,0.42,Frijol,San Luis Potosí
7.5,7.5,0.0,800.0,22.26656,-101.112912,2017.0,0,0,1,1,0,0,0,0,0,1,4,106.67,Tomate rojo (jitomate),San Luis Potosí
